xtf_id;Date;Power;Inclination;Orientation;PlantCategory;ElectricityProductionPlantR
detail_2478;10.11.2015;5;;;;70280
detail_2479;25.03.2015;16.8;;;;71152
detail_2480;31.10.2017;83.03;;;;70263
detail_2481;23.04.2014;3.71;;;;70422
detail_2482;19.12.2014;45.5;;;;70533
detail_2483;12.04.2016;45.6;;;;70676
detail_2484;22.01.2016;4.95;;;;73307
detail_2485;03.10.2019;2.62;;;;73303
detail_2486;30.06.2020;10.24;;;;70430
detail_2487;22.10.2014;5.4;;;;70846
detail_2488;10.03.2015;2.16;;;;70846
detail_2489;19.01.2015;10.71;;;;70451
detail_2490;01.04.2021;15.56;;;;70443
detail_2491;26.04.2018;46.1;;;;70494
detail_2492;22.12.2017;28.78;;;;70494
detail_2493;20.05.2014;0.26;;;;70619
detail_2494;13.04.2020;3.66;;;;70788
detail_2495;24.02.2016;190.58;;;;71088
detail_2496;18.04.2019;4.1;;;;70617
detail_2497;13.12.2019;3.72;;;;70688
detail_2498;04.05.2015;46.8;;;;70791
detail_2499;25.08.2015;424.32;;;;70928
detail_2500;08.10.2015;25.42;;;;70923
detail_2501;19.09.2017;108.12;;;;71565
detail_2502;21.08.2017;2.25;;;;70730
detail_2503;22.07.2016;2.79;;;;70730
detail_2504;14.01.2020;10.5;;;;70825
detail_2505;31.12.2020;600;;;;70842
detail_2506;30.03.2015;137.7;;;;70821
detail_2507;19.12.2014;6.6;;;;70866
detail_2508;10.08.2017;37.05;;;;70959
detail_2509;07.08.2015;87.88;;;;70959
detail_2510;02.04.2014;8.16;;;;70973
detail_2511;08.05.2014;122.91;;;;70953
detail_2512;09.07.2018;379.2;;;;81260
detail_2513;31.05.2017;2.52;;;;71528
detail_2514;21.09.2015;9.41;;;;71094
detail_2515;21.03.2017;26.46;;;;75053
detail_2516;30.10.2018;6;;;;71169
detail_2517;15.05.2014;193.96;;;;71229
detail_2518;17.03.2015;12;;;;74408
detail_2519;08.10.2016;4.41;;;;71492
detail_2520;28.08.2014;3.12;;;;71324
detail_2521;27.12.2013;809.5;;;;71327
detail_2522;31.10.2014;73.44;;;;71327
detail_2523;22.12.2014;195.33;;;;71327
detail_2524;16.02.2015;539.33;;;;71327
detail_2525;19.05.2016;8.28;;;;71347
detail_2526;21.10.2014;8.2;;;;71350
detail_2527;18.08.2015;16.75;;;;72048
detail_2528;25.02.2014;1.53;;;;71419
detail_2529;08.07.2014;32.37;;;;71603
detail_2530;12.12.2014;49.92;;;;71603
detail_2531;08.03.2017;13.75;;;;71390
detail_2532;10.12.2019;23.25;;;;71586
detail_2533;13.06.2019;119.66;;;;71586
detail_2534;15.12.2014;6.9;;;;77469
detail_2535;27.02.2017;102.08;;;;71486
detail_2536;17.03.2023;0.65;;;;72586
detail_2537;30.05.2014;79.05;;;;71677
detail_2538;06.04.2017;3.24;;;;71525
detail_2539;11.03.2015;2.42;;;;71525
detail_2540;20.03.2015;3.27;;;;71526
detail_2541;16.03.2017;19.35;;;;71611
detail_2542;22.09.2014;10.6;;;;71629
detail_2543;21.05.2016;2.7;;;;71607
detail_2544;17.10.2020;3;;;;71563
detail_2545;16.09.2015;8.34;;;;71628
detail_2546;29.03.2020;50.75;;;;71621
detail_2547;18.06.2019;5.12;;;;71794
detail_2548;25.07.2017;6.56;;;;71794
detail_2549;24.03.2015;3.18;;;;71771
detail_2550;16.09.2014;3.69;;;;71890
detail_2551;01.11.2014;2.31;;;;72001
detail_2552;24.07.2015;5.36;;;;74431
detail_2553;21.03.2016;3.64;;;;72051
detail_2554;16.07.2020;3.9;;;;72051
detail_2555;20.05.2016;5.54;;;;72059
detail_2556;06.08.2014;37.44;;;;72542
detail_2557;03.11.2020;14.96;;;;73169
detail_2558;29.08.2014;10.6;;;;72162
detail_2559;24.05.2014;9.18;;;;72154
detail_2560;26.06.2017;23.3;;;;72154
detail_2561;30.06.2015;4.77;;;;72289
detail_2562;24.06.2017;7.04;;;;72180
detail_2563;22.12.2017;9.24;;;;72180
detail_2564;31.03.2020;1;;;;72300
detail_2565;21.09.2015;3.12;;;;72986
detail_2566;22.09.2014;2.12;;;;72239
detail_2567;28.03.2015;29.89;;;;72294
detail_2568;08.04.2014;10.01;;;;72770
detail_2569;25.03.2015;11.76;;;;72392
detail_2570;30.04.2018;4;;;;72533
detail_2571;08.04.2015;2.4;;;;72545
detail_2572;31.03.2014;2.75;;;;72618
detail_2573;31.03.2015;157.56;;;;72482
detail_2574;06.10.2022;0.38;;;;72478
detail_2575;01.12.2019;9;;;;72510
detail_2576;01.12.2014;41.34;;;;72521
detail_2577;28.03.2020;19.92;;;;72614
detail_2578;06.12.2019;2.48;;;;72589
detail_2579;24.03.2016;2.97;;;;72675
detail_2580;22.11.2016;7.08;;;;72891
detail_2581;23.08.2017;132.6;;;;80080
detail_2582;10.06.2014;2.96;;;;72749
detail_2583;27.07.2016;2.78;;;;72763
detail_2584;22.12.2020;7.8;;;;72777
detail_2585;15.07.2020;0.76;;;;73128
detail_2586;26.09.2019;0.3;;;;72833
detail_2587;30.03.2015;198.64;;;;72970
detail_2588;16.06.2016;6.27;;;;73176
detail_2589;12.06.2015;12.88;;;;73013
detail_2590;14.11.2014;14.5;;;;73020
detail_2591;10.02.2015;1.28;;;;73167
detail_2592;13.06.2020;7.92;;;;73503
detail_2593;31.01.2020;3.42;;;;73124
detail_2594;16.12.2020;5.2;;;;73196
detail_2595;10.08.2017;3.62;;;;73196
detail_2596;27.08.2016;1.57;;;;73179
detail_2597;20.02.2021;4.55;;;;73198
detail_2598;18.11.2019;7.75;;;;73335
detail_2599;30.04.2014;5.98;;;;73289
detail_2600;21.03.2014;54.25;;;;75043
detail_2601;14.04.2014;5.18;;;;73443
detail_2602;21.08.2014;65.46;;;;73633
detail_2603;11.12.2014;26.52;;;;73357
detail_2604;24.09.2014;6.21;;;;73423
detail_2605;30.09.2015;19.88;;;;73423
detail_2606;10.02.2016;46.17;;;;73590
detail_2607;29.11.2017;18.76;;;;73590
detail_2608;29.10.2018;2.03;;;;73972
detail_2609;17.06.2020;7.44;;;;73623
detail_2610;14.11.2014;2.16;;;;74334
detail_2611;08.04.2014;0.54;;;;73587
detail_2612;16.06.2014;0.66;;;;73974
detail_2613;22.06.2016;8.42;;;;73974
detail_2614;06.06.2018;3.3;;;;73974
detail_2615;10.04.2014;1.02;;;;73691
detail_2616;03.06.2016;2.45;;;;73776
detail_2617;24.03.2015;79.38;;;;75115
detail_2618;26.08.2014;2.16;;;;73773
detail_2619;17.06.2014;150.92;;;;74080
detail_2620;11.12.2015;22.88;;;;73917
detail_2621;16.12.2014;13.5;;;;73917
detail_2622;16.12.2014;27;;;;73916
detail_2623;30.04.2018;14.19;;;;73940
detail_2624;24.09.2016;2.18;;;;74102
detail_2625;11.09.2014;3.36;;;;74033
detail_2626;16.03.2018;2.28;;;;74168
detail_2627;11.03.2016;27.54;;;;76255
detail_2628;07.06.2018;69.66;;;;75752
detail_2629;04.05.2017;142.04;;;;75752
detail_2630;20.08.2018;8.55;;;;74212
detail_2631;16.11.2017;14.94;;;;74218
detail_2632;29.09.2015;3.22;;;;74394
detail_2633;21.08.2018;19.47;;;;74452
detail_2634;24.09.2015;17.16;;;;74916
detail_2635;06.12.2018;86.45;;;;74916
detail_2636;01.04.2014;3.24;;;;75375
detail_2637;13.04.2016;2.95;;;;74409
detail_2638;01.05.2018;2.4;;;;74609
detail_2639;28.03.2014;6.75;;;;74494
detail_2640;03.11.2017;18;;;;75457
detail_2641;20.05.2015;5.04;;;;74648
detail_2642;30.04.2018;2.08;;;;74599
detail_2643;22.09.2015;10.6;;;;74910
detail_2644;29.04.2016;12.1;;;;76676
detail_2645;29.03.2019;6.9;;;;74986
detail_2646;02.12.2016;3.3;;;;74996
detail_2647;12.12.2014;0.26;;;;75085
detail_2648;26.02.2016;4.4;;;;75040
detail_2649;22.12.2015;3.3;;;;75344
detail_2650;29.12.2013;39.6;;;;75434
detail_2651;22.12.2017;17.98;;;;75434
detail_2652;22.11.2018;78;;;;75394
detail_2653;09.05.2019;136.36;;;;75386
detail_2654;13.03.2017;14.25;;;;75454
detail_2655;06.05.2014;0.75;;;;75609
detail_2656;09.02.2021;15.75;;;;76186
detail_2657;10.11.2018;6.93;;;;75756
detail_2658;25.09.2020;39.6;;;;75835
detail_2659;30.07.2014;19.62;;;;75896
detail_2660;12.06.2018;14.34;;;;75882
detail_2661;02.10.2020;7.68;;;;75894
detail_2662;01.08.2017;920.04;;;;75991
detail_2663;11.11.2016;13.02;;;;75946
detail_2664;27.03.2015;5.28;;;;75975
detail_2665;18.04.2016;5.8;;;;76052
detail_2666;10.03.2015;7.59;;;;76155
detail_2667;27.11.2019;3.24;;;;76142
detail_2668;04.12.2014;8.48;;;;76733
detail_2669;30.05.2019;9.15;;;;76200
detail_2670;05.07.2018;9.6;;;;76404
detail_2671;30.09.2015;0.99;;;;76662
detail_2672;11.03.2021;11.05;;;;76422
detail_2673;30.03.2015;12.51;;;;76624
detail_2674;05.08.2015;4.68;;;;76482
detail_2675;16.11.2016;3.96;;;;76482
detail_2676;01.09.2020;143.01;;;;76699
detail_2677;15.12.2017;2.4;;;;76495
detail_2678;03.09.2018;8.26;;;;76521
detail_2679;21.09.2016;85.59;;;;76677
detail_2680;20.02.2024;0.64;;;;76605
detail_2681;30.05.2018;9.9;;;;76647
detail_2682;30.04.2020;5.45;;;;76570
detail_2683;25.01.2021;10.8;;;;76666
detail_2684;25.03.2020;7.04;;;;76588
detail_2685;12.05.2015;9.76;;;;76588
detail_2686;20.05.2021;4.07;;;;76730
detail_2687;26.05.2020;10.68;;;;76633
detail_2688;14.03.2015;50.18;;;;76658
detail_2689;07.07.2021;2.72;;;;76729
detail_2690;30.03.2015;6.12;;;;77087
detail_2691;18.09.2018;2.68;;;;76760
detail_2692;20.12.2021;1.14;;;;76830
detail_2693;22.06.2016;3.3;;;;76726
detail_2694;18.01.2018;10.05;;;;76726
detail_2695;25.06.2018;7.8;;;;76843
detail_2696;25.09.2014;27;;;;76848
detail_2697;17.12.2015;58.5;;;;77003
detail_2698;26.06.2017;2.87;;;;77037
detail_2699;09.04.2014;1.59;;;;77213
detail_2700;30.09.2019;5.53;;;;77119
detail_2701;09.06.2017;9.72;;;;77062
detail_2702;12.09.2017;3.6;;;;77162
detail_2703;04.08.2017;5.67;;;;77234
detail_2704;30.06.2015;2.62;;;;77149
detail_2705;23.03.2018;5.13;;;;77248
detail_2706;09.03.2017;10.55;;;;77410
detail_2707;25.01.2021;5.92;;;;77544
detail_2708;18.10.2018;25.68;;;;77409
detail_2709;13.02.2017;12.99;;;;77580
detail_2710;22.08.2014;10.66;;;;77453
detail_2711;12.03.2020;10.2;;;;77670
detail_2712;23.03.2015;5.52;;;;77462
detail_2713;13.03.2015;42.12;;;;78023
detail_2714;02.11.2015;58.24;;;;77562
detail_2715;14.08.2020;12.3;;;;77693
detail_2716;05.03.2021;12.92;;;;77577
detail_2717;29.06.2021;4.02;;;;78753
detail_2718;11.06.2019;9.6;;;;79726
detail_2719;16.05.2017;14.58;;;;81318
detail_2720;30.09.2015;7.2;;;;77689
detail_2721;08.01.2018;10.07;;;;77714
detail_2722;07.03.2019;5.7;;;;77853
detail_2723;06.12.2017;11.97;;;;78591
detail_2724;30.03.2015;2.76;;;;77791
detail_2725;17.08.2015;7.84;;;;77775
detail_2726;16.09.2014;21.6;;;;77824
detail_2727;24.01.2017;5.99;;;;78019
detail_2728;07.04.2021;6.84;;;;77942
detail_2729;04.12.2018;10.5;;;;78249
detail_2730;31.03.2016;2.75;;;;78367
detail_2731;20.05.2015;4.05;;;;78426
detail_2732;06.06.2014;8.48;;;;78637
detail_2733;06.05.2021;26.52;;;;78256
detail_2734;13.02.2015;2.21;;;;78331
detail_2735;16.09.2020;9.67;;;;78594
detail_2736;23.05.2017;1.59;;;;78743
detail_2737;08.05.2014;5.5;;;;78685
detail_2738;04.06.2020;10.63;;;;78944
detail_2739;22.02.2024;0.28;;;;78622
detail_2740;18.05.2017;8.36;;;;78889
detail_2741;26.07.2019;5.1;;;;78558
detail_2742;18.10.2017;2.7;;;;78890
detail_2743;08.08.2014;4.82;;;;78657
detail_2744;26.03.2015;16.96;;;;78658
detail_2745;31.03.2017;27.84;;;;78655
detail_2746;28.02.2020;4.48;;;;82995
detail_2747;02.10.2014;29.84;;;;78733
detail_2748;17.02.2017;9.52;;;;78840
detail_2749;10.10.2019;4.88;;;;78761
detail_2750;30.09.2015;11.96;;;;78878
detail_2751;03.06.2015;2;;;;78966
detail_2752;09.02.2017;7.26;;;;78964
detail_2753;16.08.2016;4.68;;;;78899
detail_2754;17.12.2020;2.64;;;;79190
detail_2755;09.05.2015;137.02;;;;78856
detail_2756;07.03.2019;5.76;;;;79200
detail_2757;28.11.2018;31.92;;;;79189
detail_2758;05.09.2019;4.5;;;;79082
detail_2759;27.03.2015;7.95;;;;79132
detail_2760;10.12.2020;10.4;;;;79351
detail_2761;19.08.2016;27.14;;;;79238
detail_2762;10.07.2015;8.48;;;;79078
detail_2763;24.09.2017;5.4;;;;79295
detail_2764;12.10.2021;1.21;;;;79437
detail_2765;15.08.2014;7.92;;;;79614
detail_2766;23.03.2021;3.72;;;;79439
detail_2767;28.08.2020;10.05;;;;79174
detail_2768;05.01.2015;5.2;;;;79524
detail_2769;25.09.2015;6.65;;;;79332
detail_2770;23.01.2020;4.2;;;;79541
detail_2771;14.12.2016;115.96;;;;79683
detail_2772;06.09.2018;9.15;;;;79559
detail_2773;30.09.2015;6.84;;;;100751
detail_2774;24.03.2016;2.8;;;;79453
detail_2775;12.03.2019;2.44;;;;79994
detail_2776;03.04.2019;3.3;;;;79552
detail_2777;15.03.2018;2.24;;;;79552
detail_2778;01.06.2019;2.85;;;;79542
detail_2779;27.04.2016;4.86;;;;79652
detail_2780;20.03.2020;11.16;;;;79782
detail_2781;09.11.2016;3.9;;;;79756
detail_2782;19.09.2020;7.98;;;;79691
detail_2783;09.11.2019;68.25;;;;79730
detail_2784;10.07.2020;2.1;;;;79804
detail_2785;12.09.2019;9.63;;;;79973
detail_2786;07.08.2019;9.52;;;;79703
detail_2787;22.11.2017;7.04;;;;80533
detail_2788;30.09.2015;21.58;;;;81859
detail_2789;16.10.2018;50.25;;;;81859
detail_2790;25.03.2015;2.26;;;;79925
detail_2791;23.07.2020;8.78;;;;80176
detail_2792;19.12.2019;20.49;;;;79990
detail_2793;28.07.2015;15.9;;;;80132
detail_2794;31.01.2018;4.5;;;;80224
detail_2795;10.10.2018;28.2;;;;80230
detail_2796;13.08.2018;22.2;;;;80230
detail_2797;29.06.2018;15;;;;80230
detail_2798;11.03.2015;11.88;;;;80099
detail_2799;09.12.2015;982.8;;;;80632
detail_2800;20.01.2016;3.3;;;;80376
detail_2801;20.08.2020;3;;;;80152
detail_2802;25.09.2015;5.6;;;;80326
detail_2803;24.11.2017;93.81;;;;81123
detail_2804;28.05.2020;4.77;;;;80358
detail_2805;25.03.2015;10.92;;;;80597
detail_2806;30.10.2013;4.44;;;;80597
detail_2807;08.10.2020;7.15;;;;80288
detail_2808;20.09.2021;13.68;;;;80942
detail_2809;29.07.2014;26;;;;80375
detail_2810;29.07.2014;26;;;;80354
detail_2811;23.03.2015;6.21;;;;80353
detail_2812;24.03.2016;1.5;;;;80373
detail_2813;25.03.2019;25.62;;;;80428
detail_2814;26.05.2020;2.64;;;;80583
detail_2815;09.07.2020;7;;;;80808
detail_2816;15.04.2016;18.31;;;;82130
detail_2817;13.05.2015;6.97;;;;80785
detail_2818;16.08.2017;10.8;;;;81062
detail_2819;27.03.2015;12.26;;;;80801
detail_2820;25.01.2017;4.48;;;;81058
detail_2821;07.10.2016;6.72;;;;81409
detail_2822;30.03.2018;187.2;;;;81305
detail_2823;10.02.2021;3.96;;;;81036
detail_2824;19.10.2018;10.72;;;;82840
detail_2825;25.06.2015;12.75;;;;82737
detail_2826;25.07.2016;755.58;;;;81476
detail_2827;07.09.2015;0.9;;;;81174
detail_2828;05.10.2018;9.36;;;;81367
detail_2829;30.06.2015;4.16;;;;81340
detail_2830;03.02.2010;5.85;;;;81511
detail_2831;04.09.2019;2.05;;;;81378
detail_2832;03.02.2015;4;;;;81298
detail_2833;14.02.2015;10.2;;;;81668
detail_2834;18.05.2020;11.7;;;;81988
detail_2835;21.08.2020;3.96;;;;81809
detail_2836;27.03.2019;5.51;;;;81809
detail_2837;30.09.2015;17.23;;;;81463
detail_2838;24.03.2017;7.92;;;;81462
detail_2839;18.03.2015;12.99;;;;81492
detail_2840;08.11.2019;47.36;;;;81478
detail_2841;01.04.2016;33.6;;;;81540
detail_2842;07.09.2015;3.45;;;;81843
detail_2843;05.03.2019;6.6;;;;81563
detail_2844;02.11.2016;2.28;;;;81919
detail_2845;28.02.2019;9.6;;;;82084
detail_2846;27.08.2018;509.49;;;;82584
detail_2847;10.03.2018;2.09;;;;84216
detail_2848;27.02.2015;1.06;;;;82349
detail_2849;26.11.2018;9.93;;;;82137
detail_2850;22.09.2014;8.96;;;;82021
detail_2851;14.02.2017;11.8;;;;92017
detail_2852;28.03.2018;2.7;;;;82067
detail_2853;23.08.2022;84;;;;82223
detail_2854;01.02.2018;72.8;;;;82223
detail_2855;07.07.2016;4.77;;;;82075
detail_2856;08.03.2019;5.02;;;;82234
detail_2857;16.06.2015;3.48;;;;82566
detail_2858;23.04.2016;10.26;;;;82399
detail_2859;29.10.2016;1.04;;;;82183
detail_2860;19.07.2019;9.24;;;;82167
detail_2861;19.05.2015;4.48;;;;82272
detail_2862;26.03.2021;2.72;;;;83557
detail_2863;23.01.2013;2;;;;82316
detail_2864;26.01.2022;154.44;;;;82331
detail_2865;15.10.2020;19.5;;;;82450
detail_2866;07.05.2015;33.28;;;;82473
detail_2867;27.11.2014;11;;;;82421
detail_2868;21.12.2016;13.63;;;;82444
detail_2869;25.10.2019;3.05;;;;82747
detail_2870;19.08.2018;21.3;;;;82572
detail_2871;22.12.2021;14.44;;;;82979
detail_2872;23.03.2019;58.24;;;;83610
detail_2873;07.11.2015;6.72;;;;82846
detail_2874;31.08.2017;6.3;;;;82656
detail_2875;25.05.2015;34.68;;;;82821
detail_2876;19.09.2017;20.16;;;;82755
detail_2877;10.03.2015;12.04;;;;82755
detail_2878;17.12.2020;53.25;;;;82755
detail_2879;11.04.2019;4.02;;;;83099
detail_2880;18.03.2014;3.78;;;;83747
detail_2881;16.09.2014;3.78;;;;83747
detail_2882;28.09.2016;44.2;;;;83465
detail_2883;23.02.2015;23.49;;;;82947
detail_2884;10.10.2019;2.4;;;;86419
detail_2885;20.08.2017;2;;;;83307
detail_2886;31.03.2017;2.8;;;;83023
detail_2887;23.10.2017;7.08;;;;101731
detail_2888;30.09.2021;2.93;;;;83176
detail_2889;16.06.2020;18.02;;;;83165
detail_2890;02.12.2015;22.43;;;;83492
detail_2891;30.09.2016;10.15;;;;85223
detail_2892;24.08.2015;3;;;;83188
detail_2893;09.07.2019;12.92;;;;84304
detail_2894;18.08.2015;1.68;;;;83257
detail_2895;27.02.2015;2.08;;;;83386
detail_2896;15.04.2016;6.84;;;;83333
detail_2897;15.04.2017;3.54;;;;83440
detail_2898;23.10.2017;34.8;;;;83318
detail_2899;14.03.2016;6.38;;;;83446
detail_2900;08.09.2016;39.78;;;;83424
detail_2901;08.03.2016;3;;;;83583
detail_2902;28.05.2019;11.8;;;;83457
detail_2903;22.11.2021;0.11;;;;83548
detail_2904;26.06.2015;1.04;;;;83500
detail_2905;12.02.2015;6.56;;;;83658
detail_2906;07.07.2017;2.88;;;;83657
detail_2907;19.09.2019;9.3;;;;83681
detail_2908;14.12.2020;2.52;;;;83660
detail_2909;24.09.2019;3.1;;;;83545
detail_2910;11.09.2018;4.8;;;;84221
detail_2911;08.10.2014;7.8;;;;83715
detail_2912;05.12.2019;2.48;;;;83690
detail_2913;18.01.2018;6.2;;;;83632
detail_2914;31.03.2015;2.08;;;;83762
detail_2915;24.01.2018;2.52;;;;83762
detail_2916;28.11.2014;5.36;;;;85902
detail_2917;22.06.2016;2;;;;83972
detail_2918;23.03.2016;10.07;;;;84018
detail_2919;04.08.2016;2.7;;;;84106
detail_2920;22.06.2020;28.8;;;;84306
detail_2921;17.11.2017;9.6;;;;84710
detail_2922;20.03.2015;11;;;;84225
detail_2923;16.06.2015;7.98;;;;84492
detail_2924;28.05.2015;3;;;;84269
detail_2925;07.10.2019;10.8;;;;84269
detail_2926;02.12.2014;4.32;;;;85036
detail_2927;14.11.2017;3.3;;;;85036
detail_2928;10.02.2014;4.08;;;;85036
detail_2929;14.01.2020;13.44;;;;84328
detail_2930;15.11.2019;22.11;;;;84371
detail_2931;11.04.2024;0.07;;;;84558
detail_2932;08.05.2020;6.65;;;;84439
detail_2933;16.12.2015;4.32;;;;84944
detail_2934;30.10.2014;13.26;;;;84969
detail_2935;12.01.2021;44.85;;;;84525
detail_2936;01.10.2012;36.9;;;;107956
detail_2937;31.03.2020;10.53;;;;86370
detail_2938;26.06.2015;3.92;;;;84958
detail_2939;01.09.2015;3.48;;;;84780
detail_2940;23.09.2015;25.51;;;;85408
detail_2941;24.09.2015;97.76;;;;84843
detail_2942;27.03.2017;16.22;;;;84943
detail_2943;27.03.2017;16.22;;;;84943
detail_2944;17.07.2019;14.09;;;;84943
detail_2945;17.07.2019;14.09;;;;84943
detail_2946;16.08.2021;3.24;;;;85315
detail_2947;27.03.2017;8.82;;;;85284
detail_2948;13.02.2020;13.86;;;;85113
detail_2949;05.12.2016;0.98;;;;90544
detail_2950;13.05.2016;230.44;;;;85486
detail_2951;22.10.2016;2.34;;;;85704
detail_2952;02.10.2021;1.75;;;;85704
detail_2953;21.12.2018;29.7;;;;85366
detail_2954;29.05.2018;13.44;;;;85702
detail_2955;30.11.2020;8.76;;;;85710
detail_2956;30.11.2017;2.56;;;;96955
detail_2957;08.12.2016;2.08;;;;85858
detail_2958;09.06.2021;1.07;;;;86857
detail_2959;25.08.2015;7.2;;;;86084
detail_2960;08.01.2016;4.08;;;;87227
detail_2961;05.02.2020;8.58;;;;86701
detail_2962;28.09.2015;95;;;;85860
detail_2963;31.08.2016;6.21;;;;86746
detail_2964;09.06.2016;12.4;;;;86193
detail_2965;12.10.2016;3.35;;;;88530
detail_2966;16.02.2018;2.8;;;;86052
detail_2967;18.03.2022;114.92;;;;86190
detail_2968;16.07.2015;75.4;;;;86190
detail_2969;05.12.2018;3.36;;;;86423
detail_2970;17.07.2017;5.8;;;;86179
detail_2971;22.08.2016;1092.52;;;;86331
detail_2972;15.05.2019;3;;;;87172
detail_2973;26.10.2019;4.41;;;;86540
detail_2974;30.11.2015;24.96;;;;87292
detail_2975;23.10.2020;14.72;;;;86469
detail_2976;07.03.2018;15.39;;;;86565
detail_2977;13.07.2020;6.6;;;;86553
detail_2978;03.11.2017;5.1;;;;86585
detail_2979;04.03.2019;4.8;;;;86667
detail_2980;08.02.2018;4.02;;;;86618
detail_2981;08.08.2016;2.55;;;;86937
detail_2982;12.01.2017;3.18;;;;86786
detail_2983;30.05.2020;14.28;;;;86910
detail_2984;05.12.2018;132.6;;;;86987
detail_2985;13.04.2016;2.08;;;;87297
detail_2986;03.09.2020;6.27;;;;92677
detail_2987;15.08.2018;6.48;;;;86996
detail_2988;03.11.2017;3.12;;;;87033
detail_2989;08.04.2016;92.96;;;;87187
detail_2990;18.08.2023;1.22;;;;87212
detail_2991;04.05.2015;2.79;;;;87276
detail_2992;15.07.2015;3.24;;;;87365
detail_2993;19.08.2021;1.08;;;;87367
detail_2994;28.08.2018;46.53;;;;87320
detail_2995;18.12.2019;16.12;;;;87351
detail_2996;30.12.2014;4.25;;;;87407
detail_2997;25.11.2016;31.2;;;;86767
detail_2998;19.06.2017;6.96;;;;87496
detail_2999;18.02.2020;21.42;;;;88155
detail_3000;28.05.2015;14.82;;;;87608
detail_3001;20.12.2018;2.01;;;;87561
detail_3002;10.02.2016;0.68;;;;88167
detail_3003;03.03.2021;17.6;;;;87802
detail_3004;09.06.2017;140;;;;87859
detail_3005;05.10.2018;32.94;;;;87877
detail_3006;16.09.2020;68.48;;;;88316
detail_3007;28.07.2016;5.11;;;;88099
detail_3008;22.12.2020;5.28;;;;88310
detail_3009;25.05.2014;8.7;;;;123355
detail_3010;20.07.2016;128.4;;;;88312
detail_3011;04.09.2015;8.32;;;;90003
detail_3012;01.07.2016;9.29;;;;88225
detail_3013;14.09.2017;8.8;;;;88283
detail_3014;02.10.2019;22.68;;;;88590
detail_3015;27.03.2020;67.58;;;;98239
detail_3016;17.08.2020;3.15;;;;88224
detail_3017;05.12.2016;3.42;;;;88234
detail_3018;14.02.2020;13.26;;;;89647
detail_3019;20.07.2020;6.83;;;;88720
detail_3020;09.05.2016;2.65;;;;88383
detail_3021;13.06.2016;2.16;;;;88651
detail_3022;20.02.2015;30.78;;;;89292
detail_3023;24.09.2015;5.88;;;;91488
detail_3024;21.09.2015;4.08;;;;88796
detail_3025;03.05.2017;10.44;;;;88636
detail_3026;01.01.2013;7.8;;;;88793
detail_3027;16.10.2018;3.71;;;;88955
detail_3028;11.02.2019;4.05;;;;88779
detail_3029;06.11.2020;45.5;;;;88969
detail_3030;12.05.2017;33.6;;;;88760
detail_3031;22.03.2019;12.81;;;;89545
detail_3032;15.10.2015;2.52;;;;89479
detail_3033;25.01.2019;50.63;;;;88994
detail_3034;13.12.2023;0.15;;;;88897
detail_3035;15.02.2016;47.52;;;;89461
detail_3036;15.10.2018;4.58;;;;101532
detail_3037;26.05.2015;5.6;;;;101532
detail_3038;09.01.2017;2.64;;;;88965
detail_3039;13.08.2019;2.7;;;;89291
detail_3040;19.12.2020;3.95;;;;89360
detail_3041;23.01.2023;1.76;;;;89360
detail_3042;20.09.2016;8.32;;;;89280
detail_3043;29.03.2019;6.59;;;;89559
detail_3044;13.02.2021;11.91;;;;89476
detail_3045;27.03.2024;0.88;;;;89935
detail_3046;20.06.2020;15.64;;;;89625
detail_3047;31.10.2017;9.6;;;;89590
detail_3048;12.09.2015;10.6;;;;89576
detail_3049;08.03.2016;0.84;;;;89684
detail_3050;16.01.2016;5.46;;;;94232
detail_3051;30.03.2018;7.4;;;;89721
detail_3052;20.11.2014;2.46;;;;90960
detail_3053;04.02.2016;0.52;;;;89719
detail_3054;28.01.2019;4.2;;;;89719
detail_3055;16.05.2016;38.69;;;;89996
detail_3056;10.01.2018;252.45;;;;90934
detail_3057;10.01.2018;252.45;;;;90935
detail_3058;18.01.2018;2.82;;;;90674
detail_3059;17.02.2017;7.95;;;;89835
detail_3060;25.05.2016;38.69;;;;89860
detail_3061;30.06.2020;2.8;;;;90686
detail_3062;18.09.2015;5.88;;;;90037
detail_3063;19.04.2016;6.84;;;;90037
detail_3064;17.08.2016;3.98;;;;90348
detail_3065;18.11.2020;31.16;;;;90673
detail_3066;19.08.2016;5.87;;;;91999
detail_3067;20.05.2020;2.88;;;;93141
detail_3068;24.11.2017;6.36;;;;90317
detail_3069;23.03.2016;7.99;;;;90350
detail_3070;26.04.2016;2.64;;;;90692
detail_3071;05.06.2018;5.22;;;;90992
detail_3072;26.06.2019;5.12;;;;90995
detail_3073;30.03.2015;6.38;;;;90850
detail_3074;16.05.2017;2.03;;;;90781
detail_3075;18.05.2016;10.8;;;;90892
detail_3076;01.04.2015;0.27;;;;91048
detail_3077;09.09.2015;27.04;;;;91002
detail_3078;07.10.2015;41.6;;;;91002
detail_3079;09.09.2015;39;;;;91093
detail_3080;07.10.2015;17.94;;;;91093
detail_3081;12.09.2017;24.03;;;;91041
detail_3082;03.08.2020;185.84;;;;93210
detail_3083;22.10.2019;209.8;;;;93210
detail_3084;14.08.2018;81.7;;;;93210
detail_3085;28.03.2018;64.38;;;;91213
detail_3086;22.12.2016;11.66;;;;91191
