year;nrElcom;nomEw;link;tarif1;tarif2;tarif3;explText;counterCost;loadCurveCost;nbrPowerCat;power1;energy1;eco1;energyAuto1;ecoAuto1;power2;energy2;eco2;energyAuto2;ecoAuto2;power3;energy3;eco3;energyAuto3;ecoAuto3;power4;htnt;stwt;ecoIncl;autot;energy1_bfe;energy1_ht;energy1_nt;energy1_wht;energy1_wnt;energyAuto1_bfe;energyAuto1_ht;energyAuto1_nt;energyAuto1_wht;energyAuto1_wnt;energy2_bfe;energy2_ht;energy2_nt;energy2_wht;energy2_wnt;energyAuto2_bfe;energyAuto2_ht;energyAuto2_nt;energyAuto2_wht;energyAuto2_wnt;energy3_bfe;energy3_ht;energy3_nt;energy3_wht;energy3_wnt;energyAuto3_bfe;energyAuto3_ht;energyAuto3_nt;energyAuto3_wht;energyAuto3_wnt;ht_mofr_on;ht_mofr_off;ht_sa_on;ht_sa_off;ht_su_on;ht_su_off;neg;neg_text;pos;pos_text;leist;leist_power;leist_tax
2020;399;Elektrizitätswerk der Gemeinde Neunforn;https://www.neunforn.ch/wp-content/uploads/2021/09/Stromtarife-2022.pdf;https://www.neunforn.ch/strom/;;;;;;1;0;4.9;0;4.9;0;10000;;;;;;;;;;;;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;420;Elektrizitätswerk der Gemeinde Wangen;https://www.ewwangensz.ch;;;;Die Rückliefertarife sind nicht online verfügbar.;;;2;0;8.23;0;8.23;0;30;7.9;0;7.9;0;10000;;;;;;y;;;;;8.23;8.23;;;;;;;;;8.23;6.76;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;486;Elektrizitätswerke des Kantons Zürich EKZ;https://www.ekz.ch;https://www.ekz.ch/content/dam/ekz-internet/downloads/ekz-tarifsammlung.pdf;;;;;;1;0;7.29;0;7.29;0;1000;;;;;;;;;;;y;;;;;7.6;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;109;Elektra Arni;https://www.egai.ch;http://www.egai.ch/index_htm_files/Verguetung%20Photovoltaikanlagen_ab_2020_Jan_01.pdf;;;Keine unterschiedliche Rückvergütung für HT und NT mehr;;;1;0;6.4;0;6.4;0;10000;;;;;;;;;;;;;;;;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;250;Elektrizitäts- und Wasserversorgung Port;https://ewvport.ch/;https://www.ewvport.ch/userdata/files/Elektrizit%C3%A4ts-%20und%20Netznutzungstarife%20Port%202020.pdf;;;;;;1;0;7;4.5;7;4.5;30;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;64;Dorfkorporation Ebnat-Kappel;https://www.dk-ebnat-kappel.ch/;;;;;;;1;0;6.05;0;6.05;0;10000;;;;;;;;;;;y;;;;;6.5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;19;0;0;0;0;;;;;;;
2020;383;Elektrizitätswerk der Gemeinde Güttingen;https://www.guettingen.ch;https://www.guettingen.ch/public/upload/assets/714/Preisblatt%20Stromtarife%202020.pdf;;;;;;3;0;6.7;0;6.7;0;3.6;6.7;7;6.7;7;30;6.7;0;6.7;0;10000;;;;;;6.7;;;;;;;;;;6.7;;;;;;;;;;6.7;;;;;;;;;;;;;;;;;;;;;
2020;211;Elektra-Genossenschaft Künten;https://www.elektra-kuenten.ch/;http://www.elektra-kuenten.ch/wp-content/uploads/2020/01/Preisblatt_PEA-20.pdf;;;;;;1;0;6.88;0;6.88;0;100;;;;;;;;;;;y;;;;;7.25;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;362;Elektrizitätsverwaltung Diessbach bei Büren;https://www.diessbach.ch/de/umwelt-und-bauen/elektrizitaet-und-wasser/;https://www.diessbach.ch/default-wAssets/docs/erlasse-2020/stromtarife-2020.pdf;;;;;;1;0;6;2;6;2;10000;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;108;Elektra Arch;https://www.arch-be.ch/de/gemeinde/budget-und-rechnung/elektrizitaet.php;https://www.arch-be.ch/de/gemeinde/budget-und-rechnung/Tarife-2020.pdf;;;;;;1;0;6;2;6;2;10000;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;541;EVTL EnergieVersorgung Talschaft Lötschen AG;https://www.evtl.ch/;https://www.evtl.ch/seiten/images/private/tarife/evtl-tarife-2020.pdf;;;Rückliefertarif für Anlagen bis und mit 10 kWp beinhaltet die Abgabe des ökologischen Mehrwertes.;;;1;0;5.4;0;5.4;0;10000;;;;;;;;;;;;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;439;Elektrizitätswerk Heiden AG;https://www.ewheiden.ch;http://www.ewheiden.ch/fileadmin/user_upload/pdf/Energiepreise2020/07_-_08_Ruecklieferung_PV__20190823.pdf;;;;;;1;0;6;4;6;4;10000;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;322;Elektrizitätsversorgung Lotzwil;https://www.lotzwil.ch;http://www.lotzwil.ch/assets/files/PDF%20Neu/tarife-g%C3%BCltig-f%C3%BCr-2020_lotzwil.pdf;;;;;;2;0;7;0;7;0;10;5.2;0;5.2;0;10000;;;;;;;;;;;7;;;;;;;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;421;Elektrizitätswerk der Ortsgemeinde Murg;https://www.mfenergie.ch/;http://www.murg.ch/dl.php/de/5d8a0e667f7d9/Mitteilung_Solarproduzenten_2020.pdf;;;Tarife gleich wie 2019.;;;1;0;6.4;4;6.4;4;30;;;;;;;;;;;;;;;;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;185;ELEKTRA Seeberg - Grasswil - Riedtwil;https://www.seeberg.ch/wirtschaft/gewerbe.html/309/company/19;http://www.seeberg.ch/documents/Tarifblatt_gueltig_ab_1.1.2020.pdf;;;;;;2;0;8;0;0;;30;6;0;0;;50;;;;;;;;;y;;8;;;;;0;;;;;6;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;243;Elektrizitäts- & Wasserwerk Mels;https://www.ewmels.ch;http://www.ewmels.ch/dl.php/de/5d68c01f41527/Niederspannungs-Haushalt-_und_Kleingewerbetarif_2020.pdf;;;;;;1;0;7.77;0;7.77;0;10000;;;;;;;;;;;;;;;;7.774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;624;Industrielle Werke Basel IWB;https://www.iwb.ch;https://www.gesetzessammlung.bs.ch/frontend/annex_document_dictionaries/4064;;;Die Tarife beinhalten die Abgabe des HKN an die IWB. Änderungen vom 29.5.2018: Der neue Tarif gilt rückwirkend ab 1.10.2017 und ist für 12 Jahre garantiert. Für Anlagen welche vor dem 31.12.2012 in Betrieb genommen wurden gelten weiterhin 23 Rp/kWh. Für Anlagen welche zwischen dem 1.1.2013 und dem 30.9.2017 in Betrieb genommen wurden gilt ein abgestuftes Vergütungsmodell. Achtung, der Tarif ist im Tarifblatt INKL MWSt angegeben. ;;;2;0;13;0;13;0;100;10.2;0;10.2;0;10000;;;;;;;;y;;;13;;;;;;;;;;10.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;141;Elektra Hatswil;http://elektra-hatswil.ch/;http://www.elektra-hatswil.ch/preiseA.htm;;;Anlagen mit einer Leistung grösser als 30 kWp : Die eingespiesene Energie wird zum durchschnittlichen Marktpreis gemäss Art.3f, Abs. 3 EnV, den das Bundesamt für Energie (BFE) quartalsweise im Internet veröffentlicht, abzüglich 8 % für administrative Aufwendungen, vergütet. Der ökologische Mehrwert wid durch den Produzenten selber vermarktet.;;;1;0;10;0;10;0;30;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;372;Elektrizitätswerk Bürglen AG;https://www.buerglen-tg.ch;http://www.buerglen-tg.ch/documents/EW_Ost_Tarif_2020.pdf;;;;;;2;0;6.8;8;6.8;8;10;6.5;0;6.5;0;10000;;;;;;;;;;;6.8;;;;;;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;111;Elektra Auw;https://www.elektra-auw.ch/;http://elektra-auw.ch/wp/wp-content/uploads/2020/02/Photovoltaikanlagen_Verguetung_2020.pdf;;;Für Anlagen > 10kWp gibt es eine Zusatzvegütung von 830 Fr (entspricht 10 MWH/Jahr à 8.3 Rp/kWh);;;2;0;15.2;0;15.2;0;10;6.9;0;6.9;0;10000;;;;;;;;;;;15.2;;;;;;;;;;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;116;Elektra Bettwil;https://www.bettwil.ch/xml_1/internet/de/application/d18/f27.cfm;http://www.bettwil.ch/documents/Stromprodukt_bettwil_classic_2020.pdf;;;;;;1;0;5.03;0;5.03;0;10000;;;;;;;;;;;y;;;;;5.5;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;733;Stadtverwaltung EW Werkbetriebe Steckborn;https://www.steckborn.ch;https://www.steckborn.ch/fileadmin/Daten/OnlineSchalter/Werkbetriebe/EW-Preise_ab_1.1.2020.pdf;;;;;;3;0;6.2;0;6.2;0;2;6.2;7;6.2;7;80;6.2;0;6.2;0;10000;;;;;;6.2;;;;;;;;;;6.2;;;;;;;;;;6.2;;;;;;;;;;;;;;;;;;;;;
2020;618;Impresa Elettrica Comunale Poschiavo;https://www.poschiavo.ch/it/uffici/impresa-elettrica;;;;;;;1;0;6;0;6;0;10000;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;444;Werke am Zürichsee (Küsnacht);https://www.werkezuerichsee.ch/;https://www.werkezuerichsee.ch/de/infocenter/publikationen/?action=info&pubid=3876&themenbereich_id=698&thema_id=1853;https://www.werkezuerichsee.ch/de/infocenter/publikationen/?action=info&pubid=3874&themenbereich_id=698&thema_id=1853;;;;;1;0;5.94;0;5.94;0;10000;;;;;;;;;;;y;;;;;6.25;4.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;241;Elektrizitäts - Versorgung Zeihen;https://www.zeihen.ch/verwaltung/elektrizitaets-versorgung/wichtiges.html/113;http://www.zeihen.ch/documents/Tarifordnung_2020.pdf;;;;;;1;0;6;2.6;6;2.6;10000;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;449;Elektrizitätswerk Niederhelfenschwil;https://www.niederhelfenschwil.ch/DE/59/Elektra.htm;https://www.niederhelfenschwil.ch/pdf/1567432385118-ruecklieferungstarif.pdf;;;;;;3;0;5.5;0;5.5;0;2;5.5;2.5;5.5;2.5;30;5.5;0.5;5.5;0.5;10000;;;;;;5.5;;;;;;;;;;5.5;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;;
2020;162;Elektra Mümliswil-Ramiswil;https://www.elektra-muemliswil.ch;http://www.elektra-muemliswil.ch/downloads/einheitstarife-01.-januar-2020-vom-aug.-2019.pdf;;;Gleichbleibende Tarife wie 2019;;;2;0;9;0;0;;30;6;0;0;;10000;;;;;;;;;y;;9;;;;;0;;;;;6;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;552;EW Schmerikon AG;https://www.ewschmerikon.ch;https://www.ewschmerikon.ch/fileadmin/user_upload/Stromtarif_RL2020.pdf;;;Gilt nur für Kunden mit dem Bezugsprodukt GPE 2019 (Verbrauch >50‘000kWh). Für weitere Tarife siehe Tarife 2020.;;;1;0;7.58;0;7.58;0;50;;;;;;;;;;;y;;;;;8;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;19;0;0;0;0;;;;;;;
2020;619;Industrielle Betriebe Huttwil AG;https://www.ibhag.ch/;https://www.ibhag.ch/media/eea_1.pdf;;;;;;2;0;6.5;0;6.5;0;30;6;0;6;0;10000;;;;;;;;;;;6.5;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;784;ThurPlus;https://www.thurplus.ch/;https://www.werkbetriebe-frauenfeld.ch/strom/einspeisetarife.html/1134;https://www.werkbetriebe-frauenfeld.ch/public/upload/assets/31583/Einspeiseverg%C3%BCtung%20g%C3%BCltig%20ab%2001.01.2020_1.pdf;;;;;1;0;5.6;6;5.6;6;3000;;;;;;;;;;;;;;;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;422;Elektrizitätswerk der PG Wagenhausen;https://www.wagenhausen.ch/verwaltung/dienstleistungen.html/212/egov_service/439;http://www.wagenhausen.ch/documents/EW_Tarifblatt_2020.pdf;;;;;;2;0;5;5;5;5;13;5;0;5;0;10000;;;;;;;;;;;5;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;643;Politische Gemeinde Balgach;https://www.balgach.ch;http://www.balgach.ch/dl.php/de/5d5e863d1474d/Rucklieferungstarif_2020.pdf;;;;;;1;0;6.63;0;6.63;0;10000;;;;;;;;;;;;;;;;6.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;19;Azienda Elettrica Comunale Brusio;https://www.brusio.ch;;;;;;;1;0;4.5;0;4.5;0;10000;;;;;;;;;;;;;;;;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;128;Elektra Eichberg;https://www.eichberg.ch/bereiche-detail/elektrizit%C3%A4tsversorgung;http://www.eichberg.ch/de/verwaltung/dienstleistungen/?dienst_id=32658;;;;;;1;0;5.68;0;5.68;0;10000;;;;;;;;;;;;;;;;5.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;242;Gemeindewerke Galgenen;https://www.galgenen.ch/gemeindewerke;http://www.galgenen.ch/documents/Uebersicht_Stromtarife_2020.pdf;;;;;;1;0;5;0;5;0;10000;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;788;WWZ Netze AG;https://www.wwz.ch;https://www.wwz.ch/dam/jcr:22ca8468-b6b9-47e3-8755-8bb4b880762d/EeE_Tarifblatt_2020_Einspeisung_elektrischer_Energie.pdf;https://www.wwz.ch/dam/jcr:bb46949b-2975-4073-a382-45694e241d12/HKN_Tarifblatt_2020_%C3%B6kologischer_Mehrwert.pdf;;Tarife unverändert zu 2019;;;1;0;7.33;5;7.33;5;10000;;;;;;;;;;;y;;;;;7.85;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;22;7;22;0;0;;;;;;;
2020;252;Energie Oberhofen AG;https://oberhofen.ch/;https://oberhofen.ch/de/Gemeinde/Elektrizitaets-und-Netznutzungstarife-2020-002.pdf;;;;;;1;0;6.6;0;6.6;0;30;;;;;;;;;;;;;;;;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;614;IB Wohlen AG;https://www.ibw.ag/strom-preise;https://www.ibw.ag/dynasite.cfm?cmd=cdownload_download_download_download&filename=7AB6446B-DC78-F910-8E5B6FF3AB440FD7.pdf&FileId=14&dsmid=502968&skipfurl=1;;;;;;1;0;5.49;2.04;5.49;2.04;10000;;;;;;;;;;;;;;;;5.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;809;Consorzio energia elettrica Calanca (CEEC);http://www.aemoesano.ch/;http://www.energiadelmoesano.ch/tariffe/Tariffe%20CEEC%202020.pdf;;;;;;2;0;6.58;0;6.58;0;30;6.05;0;6.05;0;100;;;;;;;;;;;6.58;;;;;;;;;;6.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;718;Société Electrique de la Vallée de Joux S.A.;https://www.sevj.ch;https://www.sevj.ch/wp-content/uploads/2020/01/2020_tarif_professionnel_menage_v2.pdf;;;;;;1;0;6.55;3.22;6.55;3.22;15;;;;;;;;;;;;;;;;6.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;565;ewz Elektrizitätswerk der Stadt Zürich (Zürich);https://www.ewz.ch;https://www.ewz.ch/content/dam/ewz/Privatkunden/Solaranlagen/Solarstrom_fuer_Eigentuemer/verguetung_stromruecklieferung_zh_2016-20.pdf;;;Gleichbleibender Vergütungstarif seit 2015;;;1;0;7.91;0;7.91;0;10000;;;;;;;;;;;y;;;;;8.5;4.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;22;6;22;0;0;;;;;;;
2020;425;Elektrizitätswerk des Bezirks Schwyz AG;https://www.ebs.swiss/;;https://www.ews.ch/fileadmin/user_upload/Dokumente/Energie_Netze/Strom_selber_produzieren/Verguetungsvariante/EWS_Option-R-HKN.pdf;;Gültig ab 1.4.2020 (HKN).  Vergütung der Energie nach dem BFE-Markpreis. PV-Tarif verwendet den BFE-Marktpreis von 2019 (4.16 Rp/kWh).;;;3;0;4.16;3.5;4.16;3.5;30;4.16;2.5;4.16;2.5;100;4.16;1.5;4.16;1.5;10000;;;;;y;4.16;;;;;;;;;;4.16;;;;;;;;;;4.16;;;;;;;;;;;;;;;;;;;;;
2020;590;Elektrizitätswerk Neuenhof;https://www.ewn-neuenhof.ch/;https://www.neuenhof.ch/fileadmin/00_website/online-schalter/datasheet/Gemeindewerke/Preisliste_Ruecklieferung_ab_01.01.2020.pdf;;;;;;1;0;7.12;0;7.12;0;10000;;;;;;;;;;;y;;;;;7.3;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;310;Elektra Fulenbach EFU;https://elektrafulenbach.ch/;http://www.elektrafulenbach.ch/files/pv-verg__tungstarif_2020_efu.pdf;;;;;;1;0;7;0;7;0;10000;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;357;Elektrizitätsversorgung Ursenbach;https://www.ursenbach.ch/infrastruktur/elektrizita%CC%88tsversorgung;javascript:__doPostBack('ctl00$cphContent$lnkBtnDownload','');;;;;;1;0;7.35;0;7.35;0;10000;;;;;;;;;;;;;;;;7.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;475;Elektrizitätswerk Unterbäch;https://gemeinde.unterbaech.ch/augstbord-energie-ag/;http://gemeinde.unterbaech.ch/informationen/energie/strompreiseabdem01.10.2020-pdf.pdf;;;Anlagen > 30 kVA: HKN auf Anfrage;;;2;0;5.2;2;5.2;2;30;5.2;0;5.2;0;3000;;;;;;;y;;;;4.75;;6.5;;;;;;;;4.75;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;700;Services Industriels Lutry;https://www.lutry.ch/vivre-a-lutry/environnement-eau-et-energie/energies-et-reseau/electricite/;https://www.lutry.ch/fileadmin/user_upload/pdf/SiLy/Lutry_electricite_tarifs_producteur_energie_renouvelable_2020.pdf;;;;;;2;0;9.45;0;9.45;0;30;8.45;0;8.45;0;100;;;;;;;;;;;9.45;;;;;;;;;;8.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;73;EFA Energie Freiamt AG;https://www.efa-freiamt.ch/;http://www.efa-freiamt.ch/elektrizitaet/stromvg/Tarife_aktuell/E-RV-20%20Ruecklieferverguetung%202019-08-31.pdf;;;;;;1;0;6.48;0;6.48;0;10000;;;;;;;;;;;y;y;;;;6.23;4.97;8.41;6.54;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;698;Services industriels de Pully;https://www.pully.ch/fr/vivre-a-pully/reseaux-souterrains/electricite/nous/;https://www.pully.ch/fr/vivre-a-pully/environnement/energie/autres-prestations/;;https://www.romande-energie.ch/images/files/conditions/2020-re-prix.pdf;;;;1;0;5.71;2.45;5.71;2.45;1000;;;;;;;;;;;;;;;;5.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;507;Energie AG Sumiswald;https://www.energieag.ch/;;;;;;;2;0;9.2;0;9.2;0;30;6;0;6;0;10000;;;;;;;;;;;9.2;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;513;Werke am Zürichsee (Erlenbach);https://www.werkezuerichsee.ch/;https://www.werkezuerichsee.ch/de/infocenter/publikationen/?action=info&pubid=3876&themenbereich_id=696&thema_id=1852;https://www.werkezuerichsee.ch/de/infocenter/publikationen/?action=info&pubid=3874&themenbereich_id=696&thema_id=1852;;;;;1;0;5.94;0;5.94;0;10000;;;;;;;;;;;y;;;;;6.25;4.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;36;BKW Energie AG;https://www.bkw.ch;https://www.bkw.ch/fileadmin/user_upload/1_Private/1_3_Strom_produzieren/TB_Ruecklieferverguetung_BKW_D.pdf;https://www.bkw.ch/fileadmin/user_upload/1_Private/1_3_Strom_produzieren/TB_Verguetung_Herkunftsnachweise_Photovoltaikanlagen_BKW_D.pdf;https://www.bkw.ch/de/unsere-kompetenzen/building-solutions/solarenergie/ruecklieferverguetung;Ab 2020 sind bei der BKW für die Vergütung der Energie keine Tarife mehr im voraus bekannt, sondern diese werden erst nach Ende jedes Quartals publiziert. Im Jahr 2020 vergütete die BKW schlussendlich die Energie für 3.18 Rp/kWh für eine typische PV-Anlage im Mittelland. Zusätzlich vergütete die BKW 4.5 Rp/kWh für den HKN.;;;1;0;3.18;4.5;3.18;4.5;10000;;;;;;;;;;;;;;;;3.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;825;Technische Betriebe Glarus Nord;https://www.tbgn.ch;;;;"Gleiche Tarife wie 2019; Tarifblatt wird bald aufgeschaltet";;;1;0;6.5;3.5;6.5;3.5;10000;;;;;;;;;;;;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;777;Elektrizitäts- und Wasserwerk der Stadt Buchs;https://www.ewbuchs.ch/;;;;;;;1;0;6.5;2.5;6.5;2.5;10000;;;;;;;;;;;;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;11;Primeo Energie (AVAG);https://www.primeo-energie.ch/;https://www.primeo-energie.ch/de/system/files/downloadcenter/pe_preise_verguetungpva_2020.pdf;;;Die Vergütung des HKN mit 4.5 cts bedingt den Bezug von primeo grün;;;2;0;5.2;4.5;5.2;4.5;30;5.2;0;5.2;0;10000;;;;;;;;;;;5.2;;;;;;;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;535;EV Egerkingen;https://www.evegerkingen.ch;https://www.evegerkingen.ch/media/2020_ruecklieferung.pdf;;;;;;1;0;6.6;0;6.6;0;10000;;;;;;;;;;;;;;;;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;594;Gemeindewerke Villmergen;https://www.gwv.ch/strom/432;http://www.gwv.ch/dl.php/de/5d6a52960ab4c/NS_MS_Kunden_Produktion_2020.pdf;;;;;;1;0;5.84;0;5.84;0;10000;;;;;;;;;;;y;y;;;;5.7;4.35;7.5;5.65;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;382;Elektrizitätswerk der Gemeinde Göschenen;https://ew-goeschenen.ch/;;;;Gleiche Konditionen wie 2019.;;;1;0;6;0;6;0;10000;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;554;EW Wald AG;https://www.ew-wald.ch;https://www.ew-wald.ch/fileadmin/dokumente/tarife/2020/Ruecklieferung_elektrische_Energie_neu.pdf;;;Der Energiepreis beinhaltet einen Förderbeitrag der EW Wald AG von 5.5 (bis 30 kVA) resp. 3.5 (mehr als 30 kVA) Rp/kWh;;;3;0;10.91;0;10.91;0;2;10.91;2;10.91;2;30;8.91;2;8.91;2;10000;y;;;;;11.35;9.35;;;;;;;;;11.35;9.35;;;;;;;;;9.35;7.35;;;;;;;;7;20;7;13;0;0;;;;;;;
2020;74;Einwohnergemeinde Bellmund;https://www.bellmund.ch/de/verwaltung;https://www.bellmund.ch/de/verwaltung/dokumente/dokumente/Tarifordnung-zum-Reglement-der-Elektrizitaetsversorgung-gueltig-vom-01.01.-31.12.2020.pdf;;;;;;1;0;7.5;7;7.5;7;10000;;;;;;;;;;;;;;;;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;290;Elektrizitätsversorgung Benken;https://www.benken-zh.ch/verwaltung/versorgung/elektrizitaetsversorgung-benken-evb.html/102;http://www.benken-zh.ch/documents/2020_Preisblatt_Benken.pdf;;;;;;3;0;6.2;0;6.2;0;3.6;6.2;7;6.2;7;30;6.2;0;6.2;0;10000;;;;;;6.2;;;;;;;;;;6.2;;;;;;;;;;6.2;;;;;;;;;;;;;;;;;;;;;
2020;406;Elektrizitätswerk der Gemeinde Samedan;https://www.samedan.ch/willkommen/services/technische-betriebe/elektrizitaetswerk.html/259;;;;;;;1;0;7;0;7;0;10000;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;265;Elektrizitätsgenossenschaft Mühlau;https://www.elektra-muehlau.ch/;https://www.elektra-muehlau.ch/assets/downloads/strom/w7e381e072b0c000549408a76ee887c9/Elektra%20M%C3%BChlau%20-%20Tarif%20ESP-20%202020-01-01.pdf;;;;;;2;0;6.9;1;6.9;1;30;6;1;6;1;150;;;;;;;;;;;6.9;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;621;Industrielle Betriebe Kloten AG;https://www.ibkloten.ch;https://www.ibkloten.ch/fileadmin/Dateien/Produkte/Strom/TaO19_EW_v1.5.pdf;;;;;;1;0;5.76;0;5.76;0;10000;;;;;;;;;;;;;;;;5.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;620;Industrielle Betriebe Interlaken;https://www.ibi.ch/;https://www.ibi.ch/download/pictures/8d/grjbj7bqr10oml4tf6nmnhyfob6fgb/strom_mini_2020.pdf;;;Die IBI schreiben regelmässig HKN aus auf www.oekostromboerse.ch;;;1;0;7.31;0;7.31;0;10000;;;;;;;;;;;;;;;;7.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
